numbers,comments
1613,新年换新手机，京东自营再次给力，初二拍初三就到了，14小刘海比12短了不少，摄像头挺突出的，这个紫色也很好看，比12的紫色有档次多了，完美！
1614,不错不错，很好，手感特别好。外形外观：很不错运行速度：速度特别快，苹果手机还是可以的，打游戏什么都不卡，拍照效果：没有xsm 得像素清晰，但是也够用了，拍照很清晰，待机时间：新手机从早上到晚上不用充电，电量没问题。
1615,太棒了，入手超级好，没有想象中的那么重，手感很好！性能：玩游戏王者荣耀很爽，操作流畅！外观：颜色匀称，完美黑色！拍照：像素高，拍照视频都很好，分辨率高！
1616,给母老虎的情人节礼物，很哇塞！外形外观：各版本区别不大。屏幕音效：很惊艳，一贯的流畅、丝滑。拍照效果：就是个照妖镜，切勿放大细看，否则影响心情。待机时间：还得慢慢探索。
1617,外形外观：很喜欢，有点iPhone4的感觉，手感比XR差了点，有点硌手屏幕音效：屏幕效果很赞，但是阳光下亮度?不够高拍照效果：拍照速度很快很快，连拍简直就是极速，夜景效果也很棒运行速度：速度很快，iPhone处理器果然是独一档
1618,安全下车，原装正品，质量一流，外观漂亮，屏幕清晰，音效优异，运行速度超快，待机时间较长，售后服务无忧，值得购买！
1619,使用了半个月才来评价，感觉问题不大，续航没问题，使用一天半一充，喜欢这个小紫色，客服服务也挺好的外形外观：小紫很好看屏幕音效：高刷屏就是不一样，很好用拍照效果：拍照很完美，运行速度：m芯片就是刚刚的，很强很丝滑
1620,正品国行非常好 发货速度快 安全放心 京东一如既往得好 14大小合适 手感不错 速度也快 蓝色也好看 不错不错
1621,外形外观：超级好看，外观颜色也很喜欢屏幕音效：屏幕效果很好，音质也不错拍照效果：拍照基数很好，清晰度也很好运行速度：一点也不卡
1622,外形外观：符合审美，淡紫色好漂亮屏幕音效：没话说，一如既往的稳定拍照效果：非常好运行速度：苹果的系统总是很流畅，非常好哇
1623,很好 质量有保障 已经用了一周了 电池满电 没有任何问题  非常流畅外形外观：美丽屏幕音效：音质很好拍照效果：杠杠的运行速度：飞快
1624,外形外观：很赞，就是重量上感觉轻点去，质感差点屏幕音效：屏幕音效很赞拍照效果：拍照效果了了啊运行速度：iOS系统速度快的很啊待机时间：待机时长很不错了其他特色：蓝色的很好看
1625,紫色很好看，很清新，照片拍出来可能有点和实物不一样。拿在手里也不大，买给老婆的，很喜欢，新机16.2系统，电池100。希望用的长久！
1626,外形外观：纯黑色很好看，百搭任何场景使用屏幕音效：屏幕素质不错，色彩鲜艳，扬声器?播音也很好拍照效果：拍照清晰，双镜头满足日常使用下各种场景运行速度：各类软件秒速开启，运行流畅
1627,外形外观：握感舒服，大小刚刚好，拿在手里很舒服屏幕音效：屏幕分辨率很高，看着很舒服，音效也不错拍照效果：拍照清晰，效果很不错运行速度：运行流畅，无卡顿，苹果系统还是没的说的待机时间：待机时间够用一天，可以每天一充
1628,外形外观：大小刚好合适，非常棒屏幕音效：一级棒拍照效果：看着还行，可能还没使用顺手运行速度：非常快，顺畅无阻待机时间：中规中矩其他特色：好看
1629,外形外观：14的外观外形设计延续了12和13等经典设计，简约大气，做工精致精细，工艺真的非常棒?屏幕音效：屏显效果细腻，音质效果也非常好，中低高音分明～当然啦，苹果一向质检就很顶尖～拍照效果：原相机拍照真的超级真实，夜视摄像头很不错哦?运行速度：在ios系统的加持下，运行起来真的非常流畅。待机时间：这款型号待机效果真好，一天没问题?其他特色：在京东自营上购买品质有保证，原装国行，物流速度也快
1630,1.做工，质感一流，毕竟是手术级不锈钢，非常的完美。2.速度比较快，毫无卡顿，界面做的也很清爽。一看就非常的舒适。3拍照那是相当清晰，感觉比低端相机强太多了。4.音质确实是所有手机品牌里面最好的。5系统优化的非常丝滑。像德芙一样。最后放几张写真。我买的蓝色。一个字来形容:完美
1631,外形外观：颜色很好看，款式大方屏幕音效：清晰音质好，很流畅，亮度可以。拍照效果：苹果的拍照质量没话说，拍出来特别真实运行速度：运行很快，切后台很丝滑待机时间：待机一天没问题，新手机就是不一样。
1632,外形外观：新机到手打开之后，崭新的机器，质量保障。屏幕音效：开机之后整个体验还是比较不错的，播放音乐和打电话效果都可以运行速度：收集打开常规软件和游戏反应速度也很快，比较流畅
1633,蓝色很耐看 大小也是非常合适的 系统非常流畅 拍照很好看很真实 喇叭立体声音质是非常的好 屏幕的话也是很清晰的 重量也不会太重拿在手里很轻巧不压手 手感很好 打游戏特流畅
1634,外形外观：外观边框握感非常不错，大小也很合适屏幕音效：屏幕分辨率高，特别清晰拍照效果：拍照效果很好运行速度：运行流畅，没有卡顿待机时间：待机时间长，一天一充没问题
1635,"手机性能：运行畅快 拍照清晰 续航很好广角拍摄，即使在低亮度环境下也能实现较快的对焦速。度，后置依1日依11日采用1200万像素广角/超广角双摄配置，全新的1200 万像素主摄像头，传感器更大，单位像素达到1.9um,F/1.5 光圈，传感器位移 OIS，低光捕获提高了49%。夜问模式曝光速度提升两倍。视频新增运动防抖模式，动态拍摄更加稳定。用了快半月，没有出现起热，卡顿的现象，对于我不玩游戏的人来说，14挺好的，刚开始买的时候看见评论，各种担心，用了一段时间后感觉很不错，屏幕非常细腻，很好，看上去非常舒服，比一般手机强多了，音效也很高，听歌很舒适，值得推荐"
1636,颜值是真的很高，系统还没使用，iOS系统应该没问题，京东上的价格很有保障的，其他没问题外形外观：好看，非常美丽屏幕音效：好拍照效果：很好，就是为了拍照买的运行速度：很快，苹果系统可以待机时间：还行吧其他特色：红安看清，颜值
1637,趁着搞活动买的，苹果十四很好看，手感很好，发货速度也很快下单次日就收到了外形外观：外观高大上，一看就是精心设计的外观，侧边做工也很景致屏幕音效：音响效果好，有立体环绕声的感觉拍照效果：拍照色彩真实还原度高运行速度：运行速度非常流畅，后台运行多个应用不卡顿
1638,一直在用苹果手机，用起来感觉很好，新的系统，处理器，打开程序很快，数据导出和导入也很方便，无缝衔接，以前的程序都可以使用。
1639,已经用了一星期了，质量很好，这个机子也很适合老年人使用，显示字体大，老人很容易就能看清，通话音质保真度高，就像面对面谈话一样，电池可以用2天没有充电，待机时间长，电池是否耐用后续再看，铃声音量大容易听到，好品质，有保证
1640,老婆的XR用了4年了，电池续航下降，128G内存也不够用了，果断换14 256G；刚好京东活动，满减600，诱惑挺大，本人12首发购入希望还能坚持3年?！14对我用了2年多的12来说变化不大，速度也没什么感觉；毕竟A14还是很强大，现在的手机本来也过剩；加上我12系统还是14.3，升过一次级；体验很不错。14从各方面都全面超越XR，性价比超高！当年XR 128G都6299，现在的14简直太香了！
1641,蹲了好久终于有红色的了，非常满意京东快递真是速度，拍照效果：像素真清晰非常喜欢外形外观：红色也好喜欢
1642,外形外观：外形外观：果子果然是果子，外观很漂亮，做工很精细，很有质感，看起来很高档屏幕音效：屏幕真不错 虽然刷新率啥的一般 但是看着没问题拍照效果：果子拍照一如既往德不错的运行速度：ios没问题 真不错待机时间：待机一般这倒是 而且18w充电是真的慢
1643,运行速度：非常流畅拍照效果：照片处理速度很快屏幕音效：音质很好待机时间：正常工作，可以撑一天其他特色：充电速度，可以接受。前百分之六十充的还是挺快的。
