numbers,comments
2539,总体来说，确实很不错，客服的服务态度也很棒，说话几乎马上就会回消息，物超所值，真心推荐?值得购买！没有什么味道，用起来还可以?，没有不舒服的地方?，所以我还蛮喜欢的
2540,特别特别满意，超级好看，客服很有礼貌，很客气，良心商家，支持！刚好做活动，价格便宜了很多，性价比超高，真的特别划算
2541,趁着活动入手划算，发货快，包装得好，非常不错，全新体验，赞赞赞！很满意的一次购物，商家服务好，发货神速，物流也很给力，宝贝收到后非常喜欢，买得放心，用得安心
2542,?发货很快，两三天就到了，这个颜色我很喜欢，性价比很高，非常nice这个颜色很喜欢，摸起来质感不错，百搭～包装也很大气，用来送人的话也是不错的选择包装非常结实，东西保护得很好，值得好评
2543,笔记本的外观很漂亮，拿到手里很有分量，做工很精细，非常流畅，使用操作方便，非常满意，物流很快，卖家服务态度很好，非常给力。
2544,这个价格仍然很划算。经济、便宜、质量非常好，与卖方描述的完全一样。非常满意，完全出乎意料，超划算，划算，购物比实体店便宜多了，非常满意网上购物。我希望卖家的生意会越来越红火，物流会越来越快，包装会越来越结实。六星表扬，多一星不怕你骄傲，犹豫不决的朋友会很快下单，这是良心的推荐。它真的很好，而且价格也很高，所以你将来可以在这里买。给三个好评就满足了！满意了！满意了
2545,宝贝收到了，太惊喜了，质量非常好，性价比很高，是我想象中的电脑，真是出乎我的意料！果然华为大品牌！值得信赖！效果超级好！贵有贵的道理！很棒的商品！
2546,"颜值惊艳,配置学生和办公足够用,屏幕正合适，上学用和办公用都适合，机身质感很棒，外观精致,很大气,银色很显高级感,轻薄款,适合办公携带,上学携带,旅游携带,发货很快,很满意，特别好，点赞，点赞，点赞"
2547,质量非常好，与卖家描述的完全一致，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，京东物流公司服务态度很好，运送速度很快，很满意的一次购物质量很好，希望更多的朋友信赖京东．客服态度特好，我会再次光顾的，发货迅速·态度很好·很满意！很好很好！下次有机会再找你，客服人蛮好的，东东很不错，淘到心意的宝贝是一件让人很开心的事．比心
2548,质量非常好，与卖家描述的完全一致，非常满意，真 的很喜欢，完全超出期望值，发货速度非常快，包 装非常仔细、严实，物流公司服务态度很好，运送 速度很快，很满意的一次购质量很好，希望更多的 朋友信赖．店主态度特好，我会再次光顾的，可不 可以再便宜点，我带朋友来你家
2549,运行速度：运行速度很快，感觉比预想的还要快。打游戏也不会卡顿屏幕效果：清晰度很高，看个电影，电视剧效果很好散热性能：风扇响应速度很快，散热也比较快，风扇声音也比较小外形外观：颜值这一块同级别的感觉华为做的比较不错的，个人是很喜欢轻薄程度：薄厚适中，偏薄拿起来不费力
2550,宝贝收到了，太惊喜了，质量非常好，性价比很高，真是出乎我的意料！已经用过一段时间了，效果不错?，客服服务有耐心，解答详细，赞一个
2551,电脑收到了，很好用，价格也很实惠，非常满意的一次购物。电脑外观很漂亮，用起来也很流畅，运行速度很快电脑很好，颜色很正，性价比很高，很满意。电脑很好，性价比高，值得购买。电脑很好，运行速度快电脑收到了，很不错，玩游戏很流畅
2552,到货就迫不及待打开了，果真没有让我失望，质量特别好，颜值也相当高，跟官网和线下专卖店一样，特别特别喜欢，而且价格优惠，非常令人满意的一次购物
2553,?心仪已久，果断下手，用过之后感觉很不错，是正品，快递也很给力，果然名副其实?货收到后就拆开用了，质量很好，东西和官网买的没区别！
2554,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，运送速度很快，很满意的一次购物物流发货非常快，隔天就到了，非常不错。
2555,这次公司换笔记本电脑，清一色都换成了华为的笔记本了，前面几年公司一直用的是联想的ThinkPAD本子，现在感觉华为的本子质量和做工都要比联想的要好，身边用华为的人越来越多，这款电脑开机速度非常快，屏幕看时间长也不累，还能和华为的手机平板双向拖拽互传！
2556,运行速度：运行速度很流畅，用起来非常快。屏幕效果：屏幕效果显示分辨率很高，色域很完美。散热性能：散热性能很好，没有，感觉到很热。外形外观：外形，简单，大气，不浮夸。
2557,抽奖抽到了也有客户回也没发奖品
2558,关注这款笔记本有段时间了，一直都是3999-4299元，今天20号可能搞活动优惠了600元，到手价3699元12代酷睿版.本人对电脑不是太懂，客服每个解答很清楚，下午到货后使用了几个小时，个人觉得挺不错了，待机一般，开机快，运行流畅，画质清晰，买来也就偶尔办公用一次，平时接触不到，应该是够用了.整体体验满意！好评
2559,屏幕效果：色彩艳丽，推荐的最高分辨率字体太小，对于中老年人不合适。降低显示分辨率后，感觉显示文字比较粗糙模糊，不像1080P时那样清晰锐利。外形外观：皓月银外观，清爽简洁。轻薄程度：很轻，1点几公斤，充电器也很小，轻便，可以跟手机通用。运行速度：开机速度飞快，基本秒开，软件也是运行很快。
2560,运行速度：12代i7，没什么好说的，就是给力！！！屏幕效果：日常工作没问题，我不玩游戏！！！！！散热性能：才开始用，没什么感觉！！！外形外观：方便外带，还可以吧！轻薄程度：轻薄本
2561,电脑小巧玲珑，携带方便，买给女儿用的。手机用华为，电脑用华为，手机、电脑无缝衔接，真的方便，而且价格实惠！华为电脑，质量优秀，值得拥有！
2562,运行速度：开机速度快，只要几秒钟。屏幕效果：屏幕清晰！外形外观：漂亮，大气。散热性能：散热性能好。轻薄程度：薄本
2563,外形外观：外观迷你 质感非常强 金属感也很强 是商务人士首选 第一眼拿到手 就感觉它要陪我很久了 主要是这个颜值在线  竟然可以这么薄运行速度：运行流畅 i5相比较某龙 还是这款好 喜欢他就是喜欢 目前没有无法开机等不好的现象发生散热性能：散热正在测试 这个内存运行 我给它单独买了一个支架放空的情况下 一上午充电完摸了微热其他特色：自带的办公Office和word2021是免费激活的 还有游戏和娱乐模式选项激活 我选的是家庭和办公版本 这个cpu带动 一般游戏应该也是没问题的 这个华为摄像头也是这款产品的特色吧 虽然不是很高清但视频什么的够用
2564,屏幕效果：炒鸡好看超级棒！外形外观：银色的还是好看呀，就是键盘上会留指纹轻薄程度：轻薄本就是轻呀，但是买之前没注意看，没有网口啊！
2565,不错哦，颜值可以，就是激活时费了点时间，W I N 11的系统，还送了office 2021，可以的，12代的处理器怎么都能5-6年的，而且锐炬的显卡也能打能扛的
2566,运行速度：还算可以屏幕效果：清晰明了色彩鲜明散热性能：还可以外形外观：简洁大气上档次颜色有特点其他特色：款式新颖设计风格现代简约时尚轻薄程度：轻便好使散热能力：还可以运行速度：还可以
